long,lat
6.35,50.56669986
6.05,51.75
10.48330014,43.3
11.73330014,44.1
-97.23859988,48.96479984
-97.02180044,47.90090022
83.66669986,69.01669986
-4.039200362,40.78529974
-0.733300141,42.8
-111.9666999,41.35
-109.9,44.73330014
-110.7166999,44.73330014
7.97,46.59
7.66190002,46.94939952
7.19,46.16
8.861400121,46.00889962
7.15,46.2
7.76309998,46.83939952
9.787800241,46.44079964
6.9,47.05
8.881699859,46.185
8.755,47.6575005
9.71,46.70060048
8.739200362,47.51190002
-71.7,-40.63330014
-71.46669986,-40.81669986
-70.29,54.15
-93.45,34.73330014
-93.46669986,34.66669986
-94.53330014,34.63330014
-116.79,48.37
-113.6333001,46.65
132.5,62
-162.2166999,67.48330014
143.59,51.03
-121.8666999,44.21669986
-108.3478002,37.27389962
13.0330004,53.4169996
10.915,53.485
-125.2,49.65
-126.34,52.22
-123.48,50.78
-98.3609998,50.1590002
-135.98,58.74
-134.7333001,68.25
-134.1666999,68.11669986
-134.15,68.26669986
-135.2,68.31669986
-110.7990998,43.33190002
-155.3842004,58.37590022
-79.72,39.1
33,41.5
14.73,60.45
-7,54
-6.85,54.35
-8.87,53.13
-78.88,35.65
13,48.75
13,48.75
11.53,46.78
11.75,47.63
-111.9,40.8
-102.78,54.93
-106.43,55.7
9.5,47.75
-111.57,34.88
13.82,41.77
-72.75,-50.42
-67.33,-54.92
77.27,31.18
77.17,32.27
-0.88,53.63
-111.33,39.58
-112.53,45.75
-115.17,47
-116.75,49.08
-118.47,37.17
-113.95,45.7
-107.72,37.9
-113.77,46.23
-1.35,39.28
-100,42.82
-120.23,48.28
-122.03,45.88
-118.8,48.48
-120.73,48.48
-121.83,48.65
-108.48,37.18
-77.32,40.88
-78.2,45.8
-79.83,38.7
-79.52,37.5
-77.65,40.23
-83.97,35.22
-83.18,35.08
-89.97,46.72
-69.17,46.77
-88.75,46.7
-69.33,46
-65.92,48.58
-79.92,47
-115.17,36.67
-162.2,65.18
-162.22,65.22
-162.22,65.22
-162.18,65.08
-107.68,35.23
-109.33,35.67
-105.73,36.12
-105.73,35.45
-110.67,34.05
-110.73,36.83
-109.37,36.08
-105.42,37.55
-78.15,38.2
174.08,-39.25
174.25,-36.12
145.93,-41.63
-90.73,41.65
-89.2,37.6
-91.5,37.12
-87.75,40.13
-121.33,47.88
10,54
-89.63,37.9
-115.58,35.53
-110.72,45
-110.52,43.7
-120.05,48.42
-2.13,40.35
-4.1,40.87
11.02,46.87
-120.12,41.18
-94.38,47.27
-121.33,48.07
-121.62,46.88
-121.47,47.42
-120.55,47.3
-118.37,36.62
-105.2,40.53
-105.73,40.1
-110.87,31.7
-116.95,38.78
-105.55,40.05
-110.55,32.22
-111.4,33.9
-111.72,35.32
-110.83,31.72
-109.93,34.25
-112.15,37.6
-111.93,37.72
-80.2,46.72
-69.4,44.67
-97.03,34.45
-109.78,33.38
-121.07,43.97
-120.25,39.57
-70.95,-37.82
-93.25,36.07
-127.83,65
-142.68,61.37
100.03,47.27
97.12,48.77
107.5,47.78
6.17,52.25
4.43,52.17
20.37,66.85
-133.13,55.48
-139.7,59.52
-149.2,61.95
-139.37,59.6
-139.7,59.52
-118.8,36.57
-119.77,37.77
-119.87,37.8
-118.8,36.62
-118.8,36.62
-111.33,45.3
15.73,68.8
-111.5,58.98
135.72,35.33
-70.07,48.08
82.05,29.3
84.15,28.35
83.1,28.43
23.58,40.48
39.28,40.57
20.9,40.3
32.88,34.92
145.98,-42.2
146.57,-42.65
-91.57,42.62
-111.33,59.58
-150.27,67.22
-116.45,52
5.25,51.58
6.08,46.63
-120,38.7
-101.12,43.6
-121.07,43.97
-102.92,47.42
28.98,61.93
32.33,64.77
22.15,68.48
30.08,62.07
28.88,61.87
28.9,61.87
28.87,61.97
29.17,62.03
-71.1,42.38
-106.82,29.52
171.6,-43.13
170.97,-43.08
75.7,34.03
-119.05,51.03
-118.85,49.87
-118.85,49.87
-126.35,50.22
128.47,38.13
-134.8,60.33
-137.55,60.77
-119.88,44.27
-84.48,31.22
-84.48,31.22
-114.97,43.97
-122.33,43
-123.52,47.83
-120.65,48.7
-120.65,48.7
-120.65,48.7
-123.75,47.9
-121,47.83
-121.67,45.33
-121.67,45.33
-117.33,34.27
-117.05,34.17
-117.22,34.22
32.62,41.2
-76.53,36.67
25.95,55.43
-6.23,55.3
2.57,49.23
-1.12,51.8
-5.83,54.47
-2.75,53.93
-79.35,38.3
-5.17,40.33
-4.05,40.82
-3.8,40.78
-0.73,40.3
-0.7,40.28
0.78,42.73
-71.25,-40.67
9.2,52.12
7.15,51.02
-118.17,37.42
154.77,69.28
97.53,69.53
143.17,68.42
133.78,63.65
7.77,46.7
7.17,46.13
7.83,46.28
-133.33,68.27
-68.17,50.17
-76.15,55.73
-76.15,55.73
58.88,54.88
53.57,64.25
53.57,64.25
23.48,61.83
27.12,67
5.73,45.88
-0.57,42.68
7.33,43.87
77.68,66.08
7.78,47.85
7.78,47.85
-130.08,56.92
29.43,66.37
-110.97,62.68
-116.22,51.75
-4.03,40.8
8.02,46.4
8.02,46.4
8.48,47.05
2.05,42.6
75.15,41.6
106.88,53.18
85.05,68.12
32.62,35
7.7,47.83
7.62,46.3
13.18,63.42
32.87,34.93
-0.12,42.67
91.55,49.7
8.98,61.42
43.55,63.43
-128.83,60.08
-148.17,64.83
77.68,66.08
77.68,66.08
41.12,65.33
69.17,66.92
-115.15,50.57
-121.75,43.32
-121.62,42.93
-97.17,49.33
-97.32,49.33
-97.17,49.33
-97.15,49.75
-96.8,30.93
-93.18,36.07
-93.13,36.2
-92.37,36.2
-121.43,39.52
-80.42,33.18
-97.45,29.5
-92.67,35.88
-92.63,35.9
-95.63,35.1
-94.77,38.4
-94.65,34.3
-92.33,33.77
-121.95,37.87
-97.67,34.1
-99.17,32.98
-77.13,36.78
-82.38,35.67
-98.52,30.83
-93.82,36.6
26.93,-18.55
-95.57,40.48
-4.83,35.03
-109.17,33.9
-114.75,39.33
-114.62,39.82
-111.3,58.87
-106.87,39.65
-105.52,23.75
-113,35
-106.08,41.1
-109.12,34.03
-105.93,38.48
-115.5,31.17
-110.85,31.72
-74.6,43.8
-106.53,33.05
-106.67,35.88
-106.35,32.7
-105.52,36.12
-105.42,36.3
5.25,44.17
5.73,43.32
-114.65,39.42
35.43,37.63
35.5,30.63
30.63,37.4
30.52,37.08
30.3,37.42
-71.8,-41.15
-71.8,-41.15
-71.8,-41.15
-70.98,-41.03
-71.97,-42.73
-71.95,-42.58
23.6,54.75
23.6,54.8
21.08,55.97
-109.55,43.43
20.37,50.05
-118.57,45.28
-117.02,45.12
-117.67,45.82
-148.83,60.07
13.13,49.12
-111.87,36.1
-107,38.08
-108.8,39.6
-107.58,38.6
-106.52,39.95
-106.98,39.72
-105.15,37.9
-85.85,44.93
176,-40.08
-124.18,47.13
-83.35,35.7
-83.62,35.68
-123.47,48.53
100,37
-96.58,38.48
32.67,34.98
-87.93,46.83
-71.17,46.83
18.8,68.33
13.33,63.12
-93.52,50.07
-93.77,49.67
-91.1,48.67
-94.87,49.68
-72.85,44.45
38.87,37.78
-108.18,34.97
-105.15,53.95
-93.03,57.32
-118.17,37.52
-120.02,40.53
-97.32,19.17
-120.61,38
-98.87,19.67
-113.82,62.52
-96.62,17.18
23.88,55.37
23.27,56.37
123.9168004,66.27579964
-120,61.2
-111.6,60.91669986
-109.0333001,60.05
-120.8,61.35
-110.6,60.55
-65.58330014,-34.35
-111.32,45.3
-111.32,45.3
-105.47,36.73
-115.7,36.27
-118.43,41.3
-118.8,43.98
-120.9,43.18
-121.47,47.42
-110.67,44.98
-105.63,38.1
-106.23,38.8
-108.23,39.02
-119.08,37.28
-118.37,36.77
-118.62,36.97
-116.6833001,49.58330014
-115.3166999,50.75
7.5,44
-71.93,-41.17
-71.3,-39.2
-72.5,-43
-68.7,-54.2
-71.03,-35.6
174,-36
-105.3666999,39.01669986
-0.416699859,42.31669986
-83.83330014,35.53330014
-5.933300141,54.55
12.1,49.01669986
12.56669986,48.88330014
12.68330014,48.96669986
12.15,48.53330014
12.4,48.85
12.1,49.01669986
24.03330014,45.55
6.566699859,46.88330014
7.25,47.16669986
8.866699859,46
-141.3666999,61.61669986
-149.4666999,67.35
-157.9166999,67.08330014
-61,56
-127.8333001,69.5
86.71669986,43.71669986
99.26669986,27.36669986
-108.23,39.02
122.7093995,-4.868599879
103.1333001,18.33330014
98.93330014,19.28330014
101.5666999,16.73330014
111.6666999,48.83330014
159.1166999,55.13330014
-113.3666999,46.01669986
-113.3666999,48.51669986
-114.0333001,49.03330014
-79.36669986,38.65
-109.4166999,40.96669986
72.58330014,40.16669986
74.98330014,36.61669986
75.5,35.16669986
9.883300141,46.5
12.56669986,48.88330014
12.1,49.01669986
12.1,49.01669986
12.1,49.01669986
-139.7333001,59.53330014
-141.2,64.8
20.23330014,41.8
-71.44260008,-39.61629954
146.2,-43.1
-1.7,51.4
-114.2,49.9
-115.62,54.75
-118.3333001,52.68330014
24.05,68.22
-85.24629954,34.32880004
-84.83,32.83
43.48330014,41.78330014
174.7666999,-36.85
174.7666999,-36.85
174.7666999,-36.85
-74.47,41.12
-73.98,42.19
-72.60129954,42.85520016
-72.3859998,43.48079964
20.08330014,49.23330014
-4.163599879,40.66439952
-98.4990002,29.8719996
7.716699859,46.3
9.183300141,46.78330014
9.533300141,46.9
-135.8666999,58.61669986
98.4,27.88
-120.9833001,41.66669986
97.03330014,31.11669986
96.13330014,33.8
98.39889962,37.31190002
98.62939952,37.02579964
96.28330014,33.71669986
-87.9,46.88330014
-91.2,37.2
-91.2,37.2
-91.14,37.15
-91.04,37.16
-91.04,37.18
-91.12,37.07
74.8,35.33330014
71.63330014,35.68330014
71.93330014,35.35
74.33330014,35.83330014
87.93330014,50.80330014
88.1,49.61669986
87.28330014,49.16669986
-91.6,46.7
-136.8678002,60.02169986
-136.4619,59.54690002
-135.0669,60.59470026
-128.35,61.36669986
-127.0333001,55.38330014
-117.15,51.1
-114.1333001,49.16669986
-116.7333001,50.88330014
-143.28,62.55
-114.9,50.6
-118.3333001,52.68330014
-118.3333001,52.68330014
-116.2166999,51.35
-117.65,52.80420036
-117,52.25
-116.4833001,51.48330014
7.483300141,44.05
9.083300141,51.15
8.983300141,51.15
7.233300141,50.66669986
6.466699859,50.58330014
6.483300141,50.6
8.216699859,50.85
8.216699859,50.85
8.216699859,50.85
7.716699859,50.96669986
8.016699859,51.1
10.3,43.7
11.78330014,44.08330014
-96.78330014,46.86669986
-74.73889962,44.34490042
20.08330014,49.23330014
20.08330014,49.23330014
20.01669986,49.25
25.95,46.95
92.95,70.51669986
98.96874874,52.48231141
20.28330014,48.91669986
-111.3792024,41.4893613
-111.65,41.91
7.85,46.46669986
6.658599879,46.585
6.658599879,46.585
7.66190002,46.94939952
8.863899618,46.06389962
7.597199759,46.80830014
8.863899618,45.98330014
8.560799638,47.26939952
9.883300141,46.48330014
-72.88330014,-49.38330014
-72.71669986,-50.53330014
-71.63,54.1
-77.8,40
-114.3283001,46.95
-111.5983001,37.97830014
90.9675005,27.42230034
19.48330014,41
118.6166999,-22.83330014
-1.116699859,44.58330014
-111.21,40.92
-124.64,49.14
-124.29,48.69
-124.43,48.99
-126.19,52.1
-126.13,52.07
-124.87,51.24
-121.69,49.16
-96,35.5
-134.5166999,68.68330014
-134.9666999,68.36669986
-135.0666999,68.51669986
-135.15,68.15
-133.85,68.45
134,68.51669986
-83.93,35.28
-78.88,35.65
-76.97,36.47
13,48.75
11.5,46.65
10.25,50.25
20,49.37
-103.2,56.65
9.5,47.75
9.5,47.75
9.5,47.75
9.5,47.75
-116.8,34.12
10.27,43.72
-114.25,44.42
-116.6,33.13
-67.72,-54.47
-64.37,-54.83
-66.17,-54.52
78.75,30.62
-0.88,53.63
25.48,62.85
-118.33,48.7
-119.25,37.8
-2.42,39.33
-120.65,48.83
-121.5,47.38
-120.4,48.42
-5.18,33.05
-4.18,34.08
-108.8,35.97
-68.85,46.07
-77.7,40.67
-73.22,41.95
-64,44.82
-83.42,42.67
-74.92,41.22
-74.57,40.5
-81.93,35.88
-80.5,37.38
-68.25,45.32
-76.4,39.88
-78.35,38.5
-73.75,44.13
-78.97,41.75
-78.35,38.5
-61.75,57.5
175.52,-40.67
-108.63,34.22
-110.62,34.07
-109.73,37.62
-110.85,37.02
-107.25,35.58
-108.52,35.4
177.2,-38.7
146.53,-42.2
169.45,-46.38
-91.37,40.83
-89.85,39.97
-90.5,37.5
-93.75,40.62
-124,48
20,49
-119.15,37.95
-119.15,37.95
-119.58,49.6
-95.25,47.2
-105.2,40.42
-4.2,40.87
-4,40.78
-122.5,42.92
-121.17,41.5
-121.05,47.53
-123.58,47.48
-108.23,33.38
-105.27,39.93
-110.55,32.22
-110.77,34.32
-111.53,35.38
-104.87,38.6
-83.32,33.95
-0.17,51.52
-112.18,37.3
-111.97,37.65
-91.27,37.25
-91.2,37.13
-68.8,47.2
-68.62,45.23
-108.55,37.58
-112.05,36.83
-1.5,53.67
-2,51.75
4.87,50.47
-120.45,43.58
-122.95,39.6
-71.17,-39.22
-70.75,-34.78
-118.92,42.67
-114.27,45.88
74.33,35.08
-142.72,61.33
-162.3,67.93
107,47.77
100.83,49.48
-141.63,61.77
4.65,52.47
-105.57,40.42
-152.28,57.62
-121.17,46.33
-139.37,59.6
-139.37,59.6
-139.37,59.6
-120.3,47.37
-143.17,63.23
-121.48,46.63
-105.58,40.05
-119.42,37.83
-119.42,37.83
-118.8,36.57
-118.78,36.57
-118.55,44.7
-119.22,37.83
-118.7,36.6
-119.67,37.72
135.73,35.32
82.02,29.32
82.02,29.3
87.17,27.47
19.22,-32.4
-105.53,36.05
115.75,-32.12
6.25,46.83
-91.12,42.62
-112.18,59.12
-112.2,59.75
-112.17,59.8
-78.42,38
14.3,45.87
-149.83,67.55
-147.92,63.27
-146.62,65.37
-114.22,49.58
6.05,51.22
-116.85,33.35
-120.55,39.52
-100.35,48.98
-111.25,58.97
-112,59
-120.2,39.55
-120.9,43.18
29.08,61.65
28.77,61.77
28.48,68.92
29.75,61.8
28.3,62.05
29.17,62.03
27.2,68.07
-1.47,53.35
-0.92,54.12
171.65,-43.13
171.7,-43.08
167.65,-45.28
168,-44.77
175.6,-38.7
75.7,34.03
-120.57,42.1
-110.72,32.35
-114.55,44.13
-123.25,47.92
-122,42.83
-120.65,48.7
-123.42,48
-121.75,46.83
-116.9,34.02
-116.97,34.05
-116.97,34.17
-117.27,34.22
-121.33,48.67
32.52,36.45
32.52,36.45
-1.45,40.28
-0.78,42.83
-3.95,40.8
-0.48,40.63
-0.7,42.8
-69.08,-32.72
-72.5,-43
-81,39.98
-106.82,37.78
8.9,52.25
-110.3,39.78
-108.5,37.2
-118.17,37.4
147.58,68.45
-117.33,51.42
7.22,47.32
-116.13,62.45
-116.13,62.45
-133.33,68.27
32.68,34.98
7.07,47.13
5.93,46.27
-120.72,61.68
83.75,28.42
-3.57,57.02
8.07,46.6
-96.38,53.5
154,59.78
78.18,42.18
76.77,67.47
84.5,69.12
125.8,63.38
60.58,65.45
57.12,60.38
159.95,63.67
27.12,67
-5.75,56.97
82.3,66.68
6.92,45.27
-58.67,53.48
32.8,68.77
-105.55,40.05
-77.57,54.58
50.63,65.6
51.38,60.7
42.5,64.92
-5.67,57.33
8.03,46.37
8.08,47.8
109.5,55.25
82.33,66.67
7.43,46.4
7.43,46.4
7.75,47.78
-127.25,54.9
-117,52.25
7.78,46.33
7.68,46.87
-5.08,36.67
125.33,69.28
76.32,63.07
85.37,50.15
143.12,64.53
30.9,61.37
130.83,67.83
44.42,62.17
8.35,48.03
9.2,42.08
43.55,63.43
82.33,66.6
59.17,59.58
-121.65,43.23
-121.52,42.75
-97.1,49.93
-92.97,32.25
-76.88,36.78
-100.07,24.83
-76.67,37.62
-81.22,32.35
-105.75,23.75
-93.87,33.68
-92.28,36.22
-118.67,35.52
-120.25,34.67
-91.25,35.55
-92.1,36
-92.2,36.3
-83.3,32.05
-97.88,19.53
-105.65,35.08
-112.13,36.25
-108.75,34.03
-108.63,33.53
-105.82,32.95
-109.12,35.83
-113,36
-110.3,39.78
16.25,48.12
16.25,48.12
-90.9,48.22
-105.47,36.73
-117.72,45.97
-108.5,33.25
17.47,51.35
6.68,45.22
32.2,36.65
28.93,39.28
-71.8,-41.15
-71.03,-40.07
-71.15,-40.7
-71.1,-40.73
-65.55,-25.12
-65.42,-24.92
-71.78,-41.83
22.67,55.07
23.6,54.8
23.05,50.65
23.02,54.08
17.17,51.25
-117.92,45.78
-148.45,60.75
-148.58,60.83
-148.9,60.37
-105.9,32.8
12.57,48.98
11.93,48.95
-106.8,38.73
-103.95,36.77
-105.9,39.6
-108.33,38.25
-105.17,39.38
-105.43,38.87
-105.42,40.13
-99.72,42.67
-103.62,37.1
-107.88,39.67
-107.2,38.32
-100.87,42.7
-86.08,44.72
-86.08,44.72
-86.08,44.72
-86.08,44.72
175.73,-39.53
175.98,-40.07
171.28,-43.07
-83.5,35.67
-83.23,35.75
-83.38,35.58
-123.47,48.53
-105.83,40.55
-88,36.48
-118.93,49.73
-120.58,50.53
-121.1,49.63
35.98,34.3
35.68,33.67
34.55,37.27
-113.65,48.72
98,36
98.5,37
-121.83,44.15
18.27,59.18
-93.88,49.68
-91.87,48.72
-91.78,48.93
8.82,46.55
-118.17,37.38
-93.47,58.53
11.25,47.43
-79.87,33.8
-121.46,36.12
-113.87,62.55
-113.85,62.55
-114.13,62.6
-114.35,62.52
23.87,54.57
22.98,54.4
-5.6,32.38
128.5938996,62.02990042
123.4164997,66.75070006
4.1,36.45
161.55,68.73330014
-80.61669986,36.38330014
-77.1,37.78330014
6,46.75
-114.55,44.13
-91.53,37.1
-111.33,45.3
-111.33,45.3
-113.15,46.28
-114.62,39.82
-115.53,40.23
-115.43,39.08
-115.7,36.32
-121.07,43.97
-110.6666999,39.81669986
-123.03,47.83
-105.55,40.05
-105.42,37.55
-106.52,39.95
-108.2,39.83
-120.7,41.62
-122.97,39.67
-118.22,37.5
-118.22,37.37
-120,38.7
-120.55,39.52
-118.37,36.62
-117.33,51.42
1,42.5
25,68
-71.5,-38.5
147,-42
168,-47
-0.416699859,42.25
-6.316699859,53.35
-5.833300141,54.3
12.56669986,48.88330014
12.1,49.01669986
12.56669986,48.88330014
12.56669986,48.88330014
6.816699859,46.96669986
-149.7666999,67.96669986
90.76669986,27.7
90.15,27.45
90.7,27.45
82.15,43.06669986
82.86669986,43.15
99.93330014,29.15
99.93330014,28.98330014
99.8,27.61669986
99.3,27.33330014
93.33330014,43.81669986
91,49.96669986
107.4666999,48.35
88.5,48.5
111.6833001,48.83330014
145.0133001,43.99330014
109.4666999,70.65
65.6,66.9
-71.16669986,43.2
8.816699859,46.45
12.1,49.01669986
12.1,49.01669986
12.1,49.01669986
12.1,49.01669986
12.01669986,48.7
12.1,49.01669986
-135.5940002,58.4440002
19.76669986,42.41669986
146.27,-43
146.7,-43.25
146.6,-43.15
-1.9,51.81669986
-1.7,51.4
-116.72,51.97
-116.43,52.06
-117.0833001,52.15
24.15,67.5
2.07,42.28
-84.48029974,32.85090022
-84.33119996,32.48110038
-84.83,32.83
-82.625,35.5
-82.625,35.5
43.51669986,41.76669986
107.3062,49.40280024
-5.066699859,32.96669986
-5.166699859,33.4
174.7833001,-36.85
174.7666999,-36.85
175.8333001,-37.38330014
174.7666999,-41.28330014
-74.13,41
-74.13,41
-74.47,41.12
-73.39,43.09
-73.98,42.19
-74.08,41.42
-74,43.4
19.08330014,49.28330014
-96.0090002,29.4319996
8.99309998,46.15
8.49,46.28
8.107199759,47.38309998
8.107199759,47.38309998
6.291400121,46.23110038
9.10690002,46.99169986
9.783300141,46.43330014
-146.98,61.05
-109.92,32.7
114.3166999,-22.45
-134.3833001,58.3
-134.4333001,58.38330014
-141.63,68.65
-147.6566999,64.9985003
99.35,27.58
-120.8833001,41.83330014
96.48330014,31.23330014
97.05560048,37.51280024
133.1166999,33.73330014
72.58330014,40.2
79.4630004,42.1519996
-91.14,37.17
74.08330014,35.5
70.78330014,35
87.96669986,50.68330014
-136.4692004,59.55439952
-133.5,59.51669986
-129.9902997,60.16169986
-137.3833001,63.83330014
-127.4666999,54.71669986
-139.2893995,59.5525005
-121.85,37.55
99.87,48.17
-141.63,61.77
-139.2,59.62
-62.3,57.15
-116.2166999,51.35
-118.05,52.91669986
-118.1166999,52.88330014
-117.2583001,52.89579964
-116.25,51.4
-115.1666999,50.93330014
-117.975,52.87219976
98.55,36.95
99.86669986,38.2
8.983300141,51.15
7.033300141,50.66669986
7.2,50.7
6.266699859,50.66669986
8.433300141,51.18330014
10.48330014,43.3
-96.59660028,46.265
99.87,48.17
1.416699859,42.53330014
-111.95,41.36669986
7.98,46.59
6.222500503,46.56
6.556699859,46.86610038
7.216699859,46.15
7.940799638,47.47529974
8.1,46.38330014
6.8,47.05
8.881699859,46.185
10.36669986,46.68330014
7.859200362,46.29809998
-72.38,54.25
-93.5,34.45
-80.48330014,37.18330014
19.75,68.21669986
145.6031996,-16.97939952
-94.56669986,34.03330014
19.48330014,41
-76.93330014,35.83330014
14.7,48.66669986
10.915,53.485
-124.83,51.59
-75.21669986,44.63330014
-134.7833001,68.28330014
-133.7666999,68.15
-135.5166999,68.45
-133.8,68.4
-110.6711004,43.30420036
-109.92,32.72
-79.28,48.47
15.03,58.95
-78.68,35.82
-68.3,44.33
13,48.75
18.33,49.83
10.5,49.78
9.08,48.57
-103.83,57.85
-107.58,56.82
9.5,47.75
-117.25,32.92
-67.42,-54.52
78.42,30.75
77.8,30.75
77.43,30.83
-111,35
-109,35
-109.3,31.85
-123.67,40.75
-107.87,44.78
-105.03,39.33
25.15,66.32
-111.6833001,35.43
-118.3,48.83
-123.15,47.82
-118.78,48.12
-121.53,46.67
-121.73,46.92
-83.5,35.5
-98.63,55.93
-104.68,53.92
-138.63,68.63
-82.33,35.73
-103.3,29.25
-79.45,37.55
-72.83,44.03
-79.2,41.33
-72.97,42.62
-81.67,36.67
-71.27,44.28
-69,46.23
-107.62,33.78
-110.5,36.67
-106.28,35.78
-109.82,34.25
-108.52,35.4
-78.47,38.47
-117.55,33.73
174.1,-39.28
-88.58,41.65
-106.05,41.13
8,53
9.5,54.5
30.03,63.27
-93.58,35.18
-115.55,51.17
-110.5,43.63
-114.33,43.67
-118.67,38.22
-110.55,45.6
-119.15,37.95
-118.1,52.92
-110.47,43.8
-68.38,58.37
-71.38,44.1
-120.55,40.48
-4.78,40.43
-4.78,40.48
-2.08,40.18
35.28,68.42
-122.08,42.27
-119.38,38.08
-90.9,48.23
-120.5,48.47
-121.57,47.07
-110.73,32.42
-109.23,33.7
-105.58,40.37
-104.97,38.77
-110.68,32.38
-105.63,40.4
-105.2,39.68
-110.55,32.22
-109.37,33.42
-118.6,36.45
-110.55,32.2
28.55,39.92
-112.02,36.85
-91.48,37.12
-92.5,37.17
-68.07,45.42
-68.47,46.73
19.42,67.87
-110.28,32.58
14.8,62.82
-110.77,32.42
-140.72,61.5
5.25,50.5
-71.17,-38.88
-72.78,-50.37
-71.15,-41.08
-71.25,-41.98
-71.22,-39.68
-120.75,41.77
-73.52,-40.13
-115.42,41.9
-71.57,-43.02
-120.75,41.72
143.93,70.43
-114.5,44.62
-93.72,34.62
-143.28,62.55
5.88,51.72
-143.13,68.08
-152.33,57.63
-133.98,58.43
-119.77,37.77
-119.77,37.77
-118.55,44.7
-110.25,44.75
-119.55,37.82
-119.37,37.87
-118.75,36.57
-118.7,36.6
-69.05,49.08
-70,48.03
87.18,27.43
86.28,27.43
87.12,27.4
82.05,29.35
86.35,27.35
30,39.63
18.65,43.35
20.9,40.3
22.35,36.92
22.38,37.9
146.57,-42.65
-70.8,-39.4
-118.22,37.5
147.28,-43.47
-105.15,55.12
-149.68,68.03
6.17,51.92
4.32,51.45
-112.5,58.5
-103.67,44.47
-120.45,43.58
-103.35,43.75
-97.17,43.98
-118.92,42.67
-104,44.58
26.02,61.92
27.02,67.08
25.72,61.93
28.83,61.97
28.93,63.28
29.03,61.92
29.17,63.37
26.6,67.4
31.67,68.65
-68.38,-54.78
9.32,44.72
9.12,45.18
171.7,-43.13
171.6,-43.05
171.7,-43.08
171.73,-43.1
167.68,-45.3
-106.3,35.87
175.67,-38.65
-119.9,50.82
-136.9,60.67
-114.97,43.97
-123.25,47.92
-122.33,43
-120.65,48.68
-123.75,47.9
-123.42,48
-121.5,46.17
-121.5,46.17
-121.83,44.67
-121.83,44.67
-121.75,46.83
-116.75,33.98
-117.02,34.1
-116.98,34.12
-6.53,52.83
1.85,50.83
-6.08,53.13
-9.55,52
-2.73,52.35
-1.33,40.3
-3.17,42.83
-1.9,40.15
-1.93,40.25
-2.93,37.95
-69.12,-32.68
-71.42,-41.67
-72.5,-43
8.97,52.17
-108.5,37.2
30.25,66.98
9.68,46.8
7.53,47.25
93.83,71.33
7.63,46.33
167.67,67.47
10.42,45.88
13.43,42.68
-136.83,59.92
12.07,46.53
-5.35,57.53
7.18,46.13
-2.7,42.03
-105.55,39.95
7.18,46.13
-147.33,61.83
-117.37,61.17
-120.72,61.68
-4.92,57.28
31.17,62.58
85.23,50.87
7.57,47
88.92,67.97
7.32,46.42
7.32,46.42
7.17,46.13
16.2,39.9
50.63,65.6
51.38,60.7
112.25,68.6
119.12,69.78
7.33,47.17
-122.67,55.5
32.9,34.9
7.83,47.25
76.43,41.67
16.23,39.9
25.33,42.73
-143.92,62.83
7.7,47.83
7.62,46.3
154.12,60.35
19.67,68.23
78.18,42.18
136.57,61.15
10.88,63.95
89.58,54.23
76.38,62.93
13.98,62.5
44.42,62.17
-119.13,62.17
-77.67,53.23
7.45,44.03
7.45,44.03
5.25,44.17
160.17,55.82
69.17,66.92
-72.9,44.32
-121.4,43.47
-121.95,43.08
-121.65,43.75
-97.22,49.53
-97.13,49.75
-97.2,49.83
-91.3,35.15
-106.08,26.4
-76.93,37.38
-85.92,30.45
-94.5,35.87
-96.9,16.6
-95.77,37.27
-104.85,31.9
-76.62,36.45
-91.53,37.1
-91.2,37.12
-81.9,29.17
37.05,-0.58
-99.23,23.1
-93.82,36.6
-91.07,34.08
-94.4,36.08
-91.88,32.5
-96.63,30.32
-119.67,38.75
-111.25,58.97
-93.07,35.65
-106.73,42.53
-106.72,39.67
-112.23,36.73
-111.52,35.18
-70.05,44.47
-106.57,35.82
-106.2,36.67
-117.68,45.97
-105.6,36.15
-106.37,32.72
-133.33,68.27
-127.48,64.97
6.68,45.22
-114.92,39.38
-114.58,39.42
-115.53,40.15
30.28,37.42
30.47,37.03
30.02,36.6
30.02,36.6
-71.63,-41.27
-65.78,-27.7
-64.58,-24.6
-71.7,-43.18
-71.48,-41.53
-71.8,-41.12
-71.8,-41.12
-71.83,-42.08
-64.58,-24.6
20.98,52.3
-118.48,45.55
-117.07,45
-148.97,60.08
-151.42,59.68
-150.08,67.12
13.33,49.1
13.1,49.08
12.13,48.92
-87.9,42.67
-111.87,36.12
-103.25,42.63
-106.67,38.25
-105.27,39.93
-103.25,37.23
-105.55,40.32
-108.58,37.58
-104.35,36.07
-103.53,37.5
-106.65,37.67
-108.57,38.83
-108.23,39.02
175.43,-39.23
172.93,-40.93
172.12,-42.32
-83.08,35.6
-83.35,35.7
-83.35,35.7
-112,36.42
9.4,46.58
-118.37,49.9
-117.9,49.15
-119.07,50.37
35.82,34.13
-153.92,60.97
21.77,67.63
16.08,60.13
-91.25,48.97
-98.7,34.72
-148.33,60.45
9.2,46.62
174.53,-36.88
-72.86,44.45
-110.43,44.62
-93.47,58.53
-93.22,57.95
-93.22,57.95
-121.55,36.39
-97.23,35.27
-94.83,36.03
23.72,53.93
-147.1,61.05
-106.6666999,35.91660028
-69.2,-12.6
-66,-22
